s1,s2,label,pred
你怎么总是这个样子,老是这样子,1,0
你不可以说话吗,你能别说话吗,0,1
你现在时把屏锁了,我让你锁屏岂解锁,0,1
打电话可以吧,打电话吧,1,0
充满电的提示音怎么弄,怎样才可以录充满电的提示音,1,0
a72的充电器多大,oppoa72怎么充电,1,0
打开腾讯视频搜索八百,打开腾讯视频播放八百,1,0
你貌似潘安是什么意,你好，你好，好看，好看，好看啊,1,0
截屏我要截屏,打开我的截屏,0,1
来一个搞笑段子,超级好笑的笑话,0,1
说你是男的还是女的,我是男是女你知道吗,1,0
保修查询,维修查询,0,1
你此前有过喜欢一个人吗,你有喜欢过一个人吗,0,1
小布帮我拍照,照相打开,0,1
我跟你生气了,因为你我真的很不开心,0,1
还能干什么,那你会什么呀,1,0
我没有女朋友,我缺女朋友,1,0
今日热点新闻,播报热点新闻,0,1
所以说啊老公你变了,老公变了,1,0
我比你聪明,你比我笨,1,0
我明天就开学了我该做些什么,明天开学了怎么办,1,0
别再说了再见,说够了再见吧,1,0
我要多读书,我要读书,0,1
打快快手,去快手里面,1,0
小布给我开微信,不用微信的微信,1,0
屏幕脱胶保修吗,屏幕脱胶可以维修吗,0,1
怎么我能跑到你心里,怎样跑到你心里,1,0
怎么处理这个问题,我的问题怎么处理,1,0
就拍一下给我我就能看到的,拍给我看一下,0,1
清空后台，怎样清理,星空的后台清空,1,0
我的老公是谁,我对象是哪一个,0,1
这句话的出典,为啥老是这句话,1,0
我要开始工作了,开始工作,0,1
是而的意思,而是什么意思,0,1
讲一个段子,请给我讲笑话,0,1
二加三等于,二加二等于三,0,1
关掉静音,关掉静音打开静音,1,0
你先说吧我不想说了,不想说了,0,1
穿什么衣服,你穿的什么衣服,1,0
嘿小布打开抖音,帮我把抖音,1,0
你给我打你,给我揍你,0,1
没整明白,我完全没整明白,0,1
打电话给飞扬,给飞飞打电话,0,1
我好可爱,我是不是好可爱,1,0
你是大傻子一个,你就是250,0,1
为什么你就知道吃呢,你就知道吃,1,0
我不想说什么,我应该说点什么啊,1,0
你还记得这是怎么了吗,你这是怎么了,1,0
手机耗电快速电池异常,手机耗电非常快,0,1
无线网络连不上连接问题为什么,为什么连接不上网络了？,1,0
太晚了时间,时间不早了,1,0
那你知情我,你知道我那个么,1,0
我要小说,讲一个小说,1,0
跟我吵架,和我吵架了,0,1
24除以六,24除以六等于多少,0,1
不陪我聊聊天,能告诉我为啥不陪我聊天吗,1,0
怎么样才能打开超级省电模式,怎么样超级省电,1,0
干嘛叫你你不出,叫了你那么多声怎么就没见你出来了,0,1
你没脑袋吧你,你有脑袋吗,0,1
你能不能说话啊,你们不会说话,1,0
发不到验证码,收不到短信验证码,0,1
你的作用很少,你的功能好少啊,0,1
你是我的小迷妹,我被你迷恋着,0,1
小布我们来猜谜语吧,我要听谜语,0,1
哎哟我的手机都没电,手机快没电了,0,1
再见啦天黑啦,再见啦,0,1
如何恢复之前被删的照片,里面的照片不小心删除了如何恢复,1,0
做人很失败,生而为人我很抱歉,0,1
别人知道你那么笨吗,咋那么笨呢,1,0
你会说韩语吗,我想和你用韩语对话,0,1
我相信你,我让你相信你我就相信你,0,1
十六点四十分的闹钟怎打,晚六点四十的时候闹钟,1,0
小杨洋是谁,小布杨洋是谁,0,1
怎么着查询是不是新机,怎查询是不是翻新机,1,0
你有情感吗,你是那种有感情的人吗,0,1
换一个脑子急转弯,来一个脑筋急转弯,1,0
不帮我打开拼多多,请帮我打开拼多多,0,1
九十九减35减多少,九十减35等于多少，九十减35等于多少,1,0
仲莉妹妹给你睡觉,妹妹给你睡觉,1,0
来玩一下这个是什么玩具,来玩一次,1,0
你了露个脸呗,求你了露个脸呗,0,1
我很困惑,请等一下我有点困惑,1,0
你有还没实现的梦想吗,你有梦想吗,0,1
打开我喜欢音乐,开音乐,0,1
你不会和我开玩笑吧,你是在开玩笑吗,0,1
反正我就是想泡你,可以泡你吗,1,0
手机内存如何扩大,这么扩大手机内存,1,0
我说你在做家务吗,你会做家务吗,1,0
小女花不弃好看吗,小女花不弃,1,0
一小时之后叫我,一小时之后叫我起床,1,0
你会点什么,你的作用,0,1
你别管他,他爱运动你就不要约束他运动,1,0
讲一个大笑话,重新讲一个笑话,1,0
王者荣耀里的英雄有什么,王者荣耀都有哪些英雄,0,1
不能说就是不能,行不行行行不行不行行,1,0
你是男生还是女生,你觉得你是男生还是女生,0,1
试试骂我一句来,你再骂我一句试试,0,1
是什么名字,这什么名字,0,1
你的名字能不能改,你可以换一个新名字吗,0,1
我实在不知道,那谁知道,1,0
难道不能生你的气吗,要生你的气,1,0
现在听我说话看谁听得比较清楚,我说什么现在听得清楚吗,0,1
我不知道说啥,该从何说起,0,1
说用英文怎么说,说英语怎么说,0,1
明天限号,明天限号多少,0,1
我这部手机可以设置手机充电提示音吗,这部手机有充电提示音吗,1,0
今天穿什么衣服,你今天穿什么衣服,0,1
你们都是谁,什么东西都是谁的,1,0
小布讲个热笑,你给我讲个笑话好吗,1,0
小布你在说啥,说啥说啥,0,1
你几年级毕业的,你离开学校是几年级,0,1
你会不会做成语接龙,来玩术语接龙的,1,0
OPPOA91电池容量,a79电量容量,0,1
忘了隐私密码和安全问题怎么办,隐私密码和安全问题重置忘了怎么办,1,0
情人节礼物怎么送,情人节礼物送什么好,1,0
他们都听到了我说没钱,我说没钱,0,1
糖醋排骨怎么做,糖醋排骨怎么烧,1,0
你现在在家吗,你在我家吗,1,0
现在到哪里啦,我现在到了哪里,0,1
为什么刚才叫你你不出来,干啥你叫你你用也不出来,1,0
太着急了,你为何着急,1,0
还敢跟我犟,你敢跟我顶嘴,1,0
我是开玩笑的,我跟你开玩笑的,1,0
我困了可以睡觉吗,困了我有睡觉的打算吗,0,1
不给你说了,和你无话可说,0,1
我没有喊你是什么意思,我干嘛不喊我,1,0
我真的好想,真的好想,1,0
手机没过保修期能免费换屏吗,手机屏幕坏了，在保修期内换外屏要钱吗,1,0
帮我找个人,帮我查找一个人,1,0
胖就是用来形容你的,你怎么这么胖,0,1
你有没有觉得我很可爱,我是不是最可爱的女孩子,1,0
不小心把微信聊天记录删了应该怎么回复,不小心误删了微信聊天记录怎么办,1,0
流量网络差,网络不太好,0,1
小布给我讲一个冷笑话,讲个段子吧,0,1
鸡蛋怎做,煮鸡蛋怎么煮,0,1
你知道我是谁吗,你能听出我的声音吗,0,1
Q1无线降噪耳机连接后不使用耗电快,q1连接后不用耗电特别快,1,0
快点起床啦,起床了哦,1,0
我会用一辈子来爱你,我会永远爱你的,0,1
讲个冷笑话给我听,再讲个冷笑话,0,1
你喜欢我吗,你不爱我,1,0
你有礼貌吗,看起来你是有礼貌的,1,0
为什么你不喜欢我,我们两个如此般配可是你却不喜欢我,0,1
为啥不理我,什么影响你不理我,0,1
想要一份轻松的工作,有什么轻松的工作,1,0
让我喜欢你是不可能的事情,哼我怎么会喜欢你呢,0,1
a32处理器,a32cpu怎么样,1,0
手机微信视频聊天怎么没有声音提醒,微信视频没有声音,1,0
我的手机别人打不进来这是怎么回事,手机号码打不进来怎么回事,1,0
微信录视频怎么没有声音啊,微信视频怎么没有声音,0,1
怎么让手机屏幕变为彩色,手机屏幕显示黑白怎么恢复,1,0
我一个脑筋急转弯,脑子急转弯,0,1
我手机系统更新之后特别卡,手机系统更新之后手机流量特别卡,0,1
可以整晚充电吗,整晚充可以吗,0,1
你觉得我长的漂亮吗,你觉得我长得丑不丑,1,0
小布请关闭,小布请关闭手机,0,1
连接充电,充电好不好呀,1,0
你管我叫爹,你管我叫爹你是我的儿,1,0
打开声音叫我美女,请叫我美女,0,1
不行啊你给我关,真的不帮我关吗,0,1
怎么恢复上一系统,怎么能把手机的系统恢复上一版,0,1
25加十七,十七加25,1,0
相机照相机,如何打开相机模式,1,0
lol什么时候更新版本,新版本是什么时候更新,1,0
手机怎样设置铃声,手机充电音怎么设置,1,0
你吃什么东西,要不你吃什么,0,1
a92s处理器的最低多少钱,a92s的cpu是哪个,1,0
我录制的录音在哪个文件夹里面,手机录音到那个文件夹,0,1
跟我学咋说话,跟着我学说话,1,0
已经很生气了,明告诉你我在生气,1,0
现在就需要你,见到你是我现在就想做的事情,1,0
你找的这个话题很有趣,你找个话题,1,0
备件价格查询,其他备件价格查询,1,0
你确定你是机器人,你是机器人对吗,0,1
如果我不给你充电你会怎么样,假设我没有给你充电你还会是现在这样吗,0,1
请问你是哪一年出生的,请问你有几岁了,1,0
我能嫁给王源吗,可以嫁给王源吗,0,1
你这是干什么,你想干啥,1,0
打开前摄像头,开启拍照功能,0,1
手机型号朗读一遍,这台手机的手机型号,1,0
我的手机是否支持双电信卡,帮我查看一下我的手机是否支持电信卡,1,0
快跟我表白了,你喜欢我吗快跟我讲,1,0
不知道你喜不喜欢我,你知道谁喜欢我吗,1,0
很搞笑的笑话,说个搞笑的,1,0
什么原因导致的你美,你怎么这么美,1,0
早上好今天天气怎么样,查询今天天气预报,1,0
为什么要想我,怎么在想我吗,0,1
按键不良,按键回应不良,1,0
我听见了,我听的很清楚,1,0
充电问题,手机电池充电问题,0,1
你有什么？我有你,你能做些什么,1,0
你怎么会有点不开心呢,有点不开心,1,0
他说他没有,他还没有,1,0
我爸爸丑不丑,我的爸爸帅不帅,1,0
可以听到吗,可以听到吗你我在喊你,1,0
你们为什么要问我的白马王子在哪,我的白马王子在哪,0,1
给我关灯,把电灯关了,0,1
你一直都听不到我说的什么话,你怎么老是听不到我说话,1,0
我想考考你,我来考考你,1,0
弟子规的播放,怎样朗读弟子规,1,0
播放桥边姑娘,播放桥边的女孩,0,1
你可以把现在的名字换掉吗,我能给你改个名儿吗,1,0
别跟我扯犊子,不要跟我说谎话,0,1
寄修要多长时间,我的维修需要多长时间,1,0
计算器上的ac键是干什么用的,计算器上的ac是什么键,0,1
我想问一下你,我想问一下你叫什么名字,0,1
你看到这个,你看过这个,0,1
怎么样使屏幕亮的时候停留很久,怎么让屏幕亮的时间更久,1,0
去微信发个信发个,发个微信,1,0
打开拍照的,拍个照吧,1,0
你拍个照,给我拍照搜,1,0
OK后打电话,打电话OK,0,1
我想养只猫,考虑要不要养一只猫猫,0,1
你有什么作用,你擅长什么,1,0
玩过逃出生天的朋友吗,逃出生天的意思,1,0
你能不能陪我聊天,小波陪我聊天,0,1
是世界上最美丽的人,世界上最美的人,0,1
我爱你爱不爱我,我很爱你用什么来爱我,1,0
抖音最火音乐,播放抖音最火的歌曲,0,1
我告诉你啊,我告诉你你什么,1,0
二十乘以十等于几,二十乘二十乘以二十,0,1
累死我了知道吗,我要活了累死了,0,1
你是个韩寒,你就是韩寒,0,1
你有没有想我呢,想我一下好不好嘛,0,1
大陆城市,传送到北京,1,0
你就是个笨蛋,你傻不傻呀,1,0
你可真好玩,难道你能不有意思吗,0,1
你会吃什么,你吃什么呢,0,1
发送微信语音信息哪里设置,微信来信息提示音在哪里设置,0,1
手机个人热点密码的设置方法,个人热点的设置方法,1,0
在语音输入之后没有出现标点符号,语音输入没有标点符号怎么回事,1,0
打开秘密保险箱,秘密保险箱,0,1
我的钥呢,我想找钥匙，怎么找,1,0
蜘蛛丝是什么垃圾,蜘蛛侠的丝是什么垃圾,0,1
什么都听不懂,不懂你还听,1,0
你说你爱我吗,难道你不说爱我吗,0,1
再骂我一句敢不敢,你骂我一句试试,0,1
O享无忧的购买方式及条件,怎样购买O享无忧,0,1
我不想减肥,我不会去减肥的,0,1
那就不要说了,也不要说,1,0
游戏下载或更新出现网络异常,小游戏网络错误怎么解决,1,0
一千乘一百,一百乘以一千,0,1
谁是你呀,哎呀你是谁,0,1
来学我说我的话怎么说,你能不能学我说话,0,1
帮我唱个歌,给我唱首歌吧,0,1
你好朋友,喂hello,0,1
我说我们等会干什么好呢,然后干什么,1,0
那就吃东西呗,我吃了东西怎么回事,1,0
你是不是有外号,你的昵称是什么,0,1
我说我不开心,给你说了你也不听我不开心,0,1
这道题咋做呢,问你道题,1,0
一周天气,未来一周什么天气,0,1
打开支付宝付款码,打开支付码,0,1
你爱的人是谁,你爱人是谁,0,1
我是你的朋友,我就是你的好朋友,0,1
怎么这么蠢呢,这么蠢是啥原因呢,1,0
真的没有事情,目前没有事情,0,1
手机客服电话,客服电话,0,1
你是哪个城市的,你在哪一个城市呢,0,1
搞笑的一个段子,讲一段长一点的笑话,1,0
我说好累,累不行了我,1,0
哪里有充电宝,附近哪里有充电宝,1,0
我更爱你,我可以爱你,1,0
帮我查一下快递单号,查看一下我的快递,0,1
手机卡取不出来了,手机卡取不出来了我没有卡针,1,0
如何取消荧幕双击变大,怎么双击屏幕才决不会变大,1,0
你这个骗子,你就是个骗子,0,1
给我讲一个鬼故事,谁给我讲个鬼话,0,1
认为你肯定不是机器人,你不是机器人,0,1
sorry,我说sorry,1,0
下列影片中以抗美援朝战争为题材的事,下列影片中以抗美援朝战争为题材的诗,1,0
含人体部位的词语,含有身体部位的词语,0,1
手机通讯录的号码消失了,手机通讯录突然消失如何解决,1,0
我玩一下王者荣耀,能不能帮我打个王者荣耀,0,1
我能接受你的爱吗,你爱我吗,1,0
这个是你,这个是你的,1,0
创建便签,创建便签点按两次即可激活,0,1
我说叫你滚是什么意思,我说叫我一边去,1,0
我考了满分今天,我今天考了一百分,0,1
小偷模拟器,你听过小偷模拟器吗,1,0
我应该怎么叫你,我改称呼你什么呢,1,0
不说了再见拜拜,再见行不,0,1
你准备好了,你准备好,0,1
听见声音放屁,你放个屁，那你放个屁，你放个屁,1,0
我不爱你啊,我不爱你哦,0,1
我都回家了,我没在外面了,0,1
他送你一个玩具猪是因为你的属相是猪,你就是属猪的,1,0
那么为什么,那为什么呢,0,1
我没听懂你说的,我给你说听不懂似的,0,1
说一个绕口令吧,绕口令搜索,1,0
打开录音系统,打开录音设置,1,0
日本人用英语怎么说,日本用英语怎么说,1,0
双击屏幕怎么亮,这么设置双击亮屏幕,1,0
为什么我的手机商城里面没有本地精选,为什么积分商城没有本地精选,1,0
我不想开学,不想开学,0,1
手机来短信没有声音,来信息是没有声音,0,1
手机熄屏后怎么显示时间,手机熄屏咋不显示时间,1,0
今天天气真好，我穿什么衣服,天气真好,1,0
蓝牙耳机充电时要不要关闭蓝牙,蓝牙耳机充电是关机还是开机,1,0
在快手里,打开快手打开快手,0,1
我的相册怎生找不到自己的私密照,找不到我的私密照片,1,0
为什么你就不能别说我了呢,你别说我,1,0
帮我找个女朋友,给我找美女,1,0
